const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-6.15585639030374E10,1.0626956486680211E11,204.25,352.0393266383743,4.5473576850000006E8,7.876254550608791E8,1.2172022695030898E7,2.1071042674275912E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-6.30745089370374E10,1.0888663890641315E11,204.25,352.0393266383743,2138169.5,753734.1787807224,1.2474709778364228E7,2.1595312043592468E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-6.45917077640374E10,1.1150588457907544E11,204.25,352.0393266383743,5.3080499675000006E8,9.189502277638035E8,1.2767472695030892E7,2.2102392254965827E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-6.61076527980374E10,1.1412295861868742E11,204.25,352.0393266383743,7.820739775000001E7,1.3201169309942988E8,1.3070159778364222E7,2.262666162768983E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-6.76235938250374E10,1.1674002571797264E11,204.25,352.0393266383743,6.0681468E8,1.0501718671157798E9,1.3333150195030887E7,2.308217436263691E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-6.913953885903741E10,1.1935709975758543E11,204.25,352.0393266383743,1.54217081E8,2.6323315463180166E8,1.3635837278364217E7,2.3606443738188613E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-7.065673768603741E10,1.2197634543024951E11,204.25,352.0393266383743,6.8288390825E8,1.181496642508876E9,1.3928600195030881E7,2.411352395519243E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-7.217268272003741E10,1.2459341946986302E11,204.25,352.0393266383743,2.3028630925E8,3.9455787259689784E8,1.4231287278364211E7,2.463779333335995E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-7.368862374703741E10,1.2721048656914966E11,204.25,352.0393266383743,7.588935915E8,1.3127182836906102E9,1.4494277695030876E7,2.509330607275028E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-7.520456878103741E10,1.298275606087638E11,204.25,352.0393266383743,3.0629599250000006E8,5.2577948620329404E8,1.4796964778364206E7,2.5617575453112982E7,3848472.5,6665749.901531616
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-8.261638626263195E8,1.1485124018195982E9,97.66666666666666,136.7073110293992,8.152880380000001E8,1.1488091492279222E9,2943268.917467062,4162351.7342712586,0.0,0.0
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-2.186256625959653E9,3.0510637970304923E9,97.66666666666666,136.7073110293992,1.4437771633333334E8,1.9477428365622255E8,5886484.250800396,8324686.775655573,6428405.333333333,9091138.006831538
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-3.54929260462632E9,4.95777770044083E9,97.66666666666666,136.7073110293992,4.852722046666667E8,6.71642818388418E8,8829699.58413373,1.248702181703998E7,6428405.333333333,9091138.006831538
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-4.902956962626321E9,6.851238177032652E9,97.66666666666666,136.7073110293992,8.152880380000001E8,1.1488091492279222E9,1.4716130250800395E7,2.0811691899808843E7,6428405.333333333,9091138.006831538
