const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-4.5340779362563527E8,1.6774472585520917E8,1.0,0.0,5127416.0,1896943.1932195544,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-4.6805755362563527E8,1.731645635500393E8,1.0,0.0,2197464.0,812975.654236952,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-4.8270731362563527E8,1.7858440124487442E8,1.0,0.0,8057368.0,2980910.732202157,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-4.9735707362563527E8,1.8400423893971413E8,1.0,0.0,5127416.0,1896943.1932195544,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-5.1200683362563527E8,1.8942407663455808E8,1.0,0.0,2197464.0,812975.654236952,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-5.2665659362563527E8,1.948439143294058E8,1.0,0.0,8057368.0,2980910.732202157,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-5.413063536256353E8,2.0026375202425712E8,1.0,0.0,5127416.0,1896943.1932195544,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-5.559561136256353E8,2.0568358971911165E8,1.0,0.0,2197464.0,812975.654236952,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-5.706058736256353E8,2.1110342741396922E8,1.0,0.0,8057368.0,2980910.732202157,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-5.852556336256353E8,2.1652326510882953E8,1.0,0.0,5127416.0,1896943.1932195544,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-5.999053936256353E8,2.2194310280369243E8,1.0,0.0,2197464.0,812975.654236952,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-6.145551536256353E8,2.2736294049855772E8,1.0,0.0,8057368.0,2980910.732202157,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-6.292049136256353E8,2.3278277819342524E8,1.0,0.0,5127416.0,1896943.1932195544,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-6.438546736256353E8,2.3820261588829482E8,1.0,0.0,2197464.0,812975.654236952,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-6.585044336256353E8,2.4362245358316633E8,1.0,0.0,8057368.0,2980910.732202157,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-6.731541936256353E8,2.4904229127803966E8,1.0,0.0,5127416.0,1896943.1932195544,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-6.878039536256351E8,2.544621289729146E8,1.0,0.0,2197464.0,812975.654236952,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-7.024537136256351E8,2.598819666677912E8,1.0,0.0,8057368.0,2980910.732202157,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-7.171034736256351E8,2.653018043626693E8,1.0,0.0,5127416.0,1896943.1932195544,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-7.317532336256351E8,2.7072164205754876E8,1.0,0.0,2197464.0,812975.654236952,74.05953483802301,103.18210864487445,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-1.8747877121746987E7,2592147.4959148224,1.0,0.0,5923155.6,818353.9792919932,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-3.849172912174699E7,5319993.282614349,1.0,0.0,0.0,0.0,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-5.823558112174699E7,8047839.619056663,1.0,0.0,6910348.200000001,954746.309173992,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-7.797943312174699E7,1.0775686087742459E7,1.0,0.0,987192.5999999999,136392.32988199886,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-9.772328512174699E7,1.3503532608528282E7,1.0,0.0,7897540.799999999,1091138.6390559908,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-1.1746713712174699E8,1.6231379155146334E7,1.0,0.0,1974385.1999999997,272784.6597639977,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-1.37210989121747E8,1.895922571644642E7,1.0,0.0,8884733.4,1227530.9689379898,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-1.56954841121747E8,2.1687072286888324E7,1.0,0.0,2961577.8,409176.9896459966,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-1.76698693121747E8,2.4414918863407835E7,1.0,0.0,9871926.0,1363923.2988199885,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-1.96442545121747E8,2.714276544417256E7,1.0,0.0,3948770.3999999994,545569.3195279954,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-2.16186397121747E8,2.987061202801945E7,1.0,0.0,1.08591186E7,1500315.6287019872,54.49619498123761,10.930030688503077,0.0,0.0
