gl_capitalMu,gl_goodwillMu,gl_happinessMu,gl_total_value_destroyedMu,gl_valueProducedMu
-958967.041949726,3301956.90176871,-10108.5106082586,599570.302255119,2747767.33333333
-958967.041949705,45134602.6446258,-10220.2592713602,748598.899993363,2950091.34394558
-958967.041949765,10353374.3112925,-9608.63360291101,1346021.24170496,3875442.35082604
-958967.041949695,52363943.9970068,-10629.0239772426,1630554.90827729,3677734.14965986
-958967.041949733,17622788.6530612,-9342.6068649431,2211655.39250745,3880058.16027211
-958967.041949674,59807813.5208163,-8977.90633018375,2586395.39914943,3880058.16027211
-958967.041949735,25264366.3780369,-8405.0453676169,2890298.59271683,3677734.14965986
-958967.04194983,61383068.6054422,-8900.91702537091,3198112.8125652,3791096.18884354
-958967.041949816,27018692.4541497,-8974.02397724257,3559249.88488224,3880058.16027211
-958967.041949634,69090355.2827211,-10159.3662232319,4034038.79415733,3677734.14965986
-958967.041949748,34288106.7959184,-8512.15766708214,4360529.60384873,3875442.35082604
-958967.041949632,75967317.5102041,-9420.60151734951,5446105.16798779,3880058.16027211
-958967.041949617,40129440.7589116,-9381.35018045112,5988194.17088494,3880058.16027211
-958967.041949748,5388285.41496599,-8792.54269382011,6426076.81451868,3808551.37251701
-958967.041949824,47423255.1684354,-8571.64964569177,7026616.7274282,3875442.35082604
-958967.041949712,13034478.9493878,-8777.33948526396,7040076.81309238,3677734.14965986
-958967.041949894,49350889.3779592,-7041.49456547786,7803519.84690025,3677734.14965986
-958967.041949649,14670827.1768707,-7528.97050130674,7930864.84544259,3897513.34394558
-958967.041949813,56794758.9017687,-9616.05071521048,8663335.69339559,3875442.35082604
-958967.041949763,22053603.5578231,-8408.97050130674,9029717.75686854,3791096.18884354
-958967.041949684,63732814.2721088,-8590.36622323188,9520484.39949465,3791096.18884354
-958967.041949893,29452784.2827988,-7830.58012697519,10345143.7732951,3897513.34394558
-958967.041949549,71317914.6636735,-7565.15231948856,10708972.6246369,3677734.14965986
-958967.041949638,36637852.462585,-6741.49456547786,11703215.1294675,3880058.16027211
-958967.041949598,78761784.187483,-6880.21649061155,12044459.2296872,3880058.16027211
-958967.041949851,37111770.3304179,-6514.19510023722,12674426.1445599,3695189.33333333
-958967.041949564,2436323.93877551,-7108.89028740299,13018206.0316373,3791096.18884354
-958967.041949526,44560255.6636735,-6151.43039435487,13164655.9847272,3880058.16027211
-958967.041949706,10082517.4731973,-6080.70846922117,13332833.6267442,3677734.14965986
-958967.041949577,51696019.2351798,-6433.43574194845,14456907.0123798,3695189.33333333
-958967.04194947,17133934.8827211,-4652.06675799123,14626510.7492599,3880058.16027211
-958967.041949711,59083411.4255782,-5084.43574194845,14722927.9900597,3677734.14965986
-958967.0419497,24464442.3673469,-6119.47317510354,15533892.1811012,3791096.18884354
-958967.041949547,66522665.1399417,-6344.79937831209,16366001.0701827,3897513.34394558
-958967.041949922,26444345.4731973,-5739.64429809818,16457965.312452,3880058.16027211
-958967.041949597,68365953.187483,-5660.28600932813,16639112.4543508,3677734.14965986
-958967.041949652,33860346.1684354,-5886.73520718909,17768385.8156698,3880058.16027211
-958967.041949795,75744113.7589893,-6339.34483285754,18525711.2542997,3695189.33333333
-958967.041949895,39466131.8065306,-4766.24322857947,19662203.7425314,3677734.14965986
-958967.041949679,4786069.60544218,-5680.61221253669,19844761.7315716,3880058.16027211
-958967.041949794,46910001.3303401,-4140.6068649431,19440046.7722657,3880058.16027211
-958967.041949729,12366554.1875607,-4617.36622323187,20619758.3025371,3677734.14965986
-958967.041949509,54203815.739864,-3315.68707884685,20798920.5952502,3880058.16027211
-958967.041949536,14120880.2636735,-2969.02932483615,20985705.1195004,3880058.16027211
-958967.041949337,56192543.0922449,-4646.28066173455,22248276.6343824,3677734.14965986
-958967.041949239,21451387.7482993,-4722.44643713562,22506128.7279547,3875442.35082604
-958967.041949881,63514226.3303401,-3701.4838702907,22447038.1314596,3880058.16027211
-958967.041949892,28794091.1398639,-3791.890287403,23396568.509645,3880058.16027211
-1034901.1716657,53627527.4926471,37.2700493627125,14334.5365520785,208705.5
-1034901.1716657,63342429.5625,57.0440606621475,141270.651626392,2059093.04779412
-1034901.17166569,72753551.3125,56.518636933334,545188.576307221,3924439.93014706
-1034901.17166568,2072220.875,133.185303600001,1067818.1966433,3826225.57720588
-1034901.17166571,12520669.0698529,177.642930718645,1624289.08265229,3826225.57720588
-1034901.17166572,22035813.4538662,161.151405294916,2104485.85222063,3924439.93014706
-1034901.17166573,29343083.375,78.1288064248594,2591211.46206481,4372755.34191176
-1034901.17166566,38603744.0625,112.388693430509,3030580.18157006,4372755.34191176
-1034901.17166565,48432276.8125,158.151405294916,3541245.3407102,4372755.34191176
-1034901.1716657,54618673.8676471,372.207902470057,4109889.36982772,4366286.82886622
-1034901.17166567,63029371.3125,514.654230153673,4587389.53493718,3826225.57720588
-1034901.17166571,72857904.0625,613.473439193221,5023114.92252125,3826225.57720588
-1034901.17166569,1967868.125,766.462139758193,5527555.84889996,3924439.93014706
-1034901.17166559,12416316.3198529,738.298297950283,6087674.78020622,3826225.57720588
-1034901.17166559,22036143.5698529,743.60903241356,6519061.37648279,3826225.57720588
-1034901.17166566,29656141.625,839.507337498306,7130924.94647021,4372755.34191176
-1034901.17166569,38499391.3125,795.490388345764,7608714.32415444,4366286.82886622
-1034901.17166567,48327924.0625,954.264399645198,8135028.18856611,4372755.34191176
-1034901.17166571,54514321.1176471,1032.5468855209,8566344.44460001,4372755.34191176
-1034901.17166563,63342429.5625,1158.73332619887,9041190.54742329,3826225.57720588
-1034901.17166569,72753551.3125,1286.51298721582,9576119.34673977,3924439.93014706
-1034901.17166568,2072220.875,1241.25874992768,10050659.3997047,3826225.57720588
-1034901.17166572,12520669.0698529,1237.72202676384,10614348.3641203,3826225.57720588
-1034901.17166568,22035813.4538662,1370.62033184859,11125777.7440469,3924439.93014706
-1034901.17166575,29343083.375,1435.95366518192,11471316.5294218,4372755.34191176
-1034901.17166569,38603744.0625,1493.92541659435,11978692.3781666,4372755.34191176
-1034901.1716657,48432276.8125,1680.04406066215,12525558.3701174,4372755.34191176
-1034901.17166559,54618673.8676471,1792.31524710283,13070633.2513205,4366286.82886622
-1034901.17166574,63029371.3125,2100.27004936271,13563648.274804,3826225.57720588
-1034901.17166571,72857904.0625,2157.04971037966,14032732.915896,3826225.57720588
-1034901.17166574,1967868.125,2237.10055783729,14549509.5338339,3924439.93014706
-1034901.17166568,12416316.3198529,2307.36044484294,15073262.1869572,3826225.57720588
-1034901.17166553,22036143.5698529,2281.75592506893,15477528.4813484,3826225.57720588
-1034901.17166584,29656141.625,2230.45084032316,16060911.6394267,4372755.34191176
-1034901.17166574,38499391.3125,2370.59773297853,16534977.7122355,4366286.82886622
-1034901.17166567,48327924.0625,2641.65987987119,17018928.4535516,4372755.34191176
-1034901.17166578,54514321.1176471,2714.987563487,17515394.4621945,4372755.34191176
-1034901.17166541,63342429.5625,2697.62033184859,17959174.1356823,3826225.57720588
-1034901.17166556,72753551.3125,2877.79547309152,18529625.0196172,3924439.93014706
-1034901.17166561,2072220.875,2926.09490811977,19020187.5378084,3826225.57720588
-1034901.17166574,12520669.0698529,2865.37174427796,19614236.4378804,3826225.57720588
-1034901.17166566,22035813.4538662,3054.85761998418,20074675.0410782,3924439.93014706
-1034901.17166573,29343083.375,3176.91411715932,20552497.8386073,4372755.34191176
-1034901.17166572,38603744.0625,3434.91976687683,21032324.7966403,4372755.34191176
-1034901.17166566,48432276.8125,3455.85197026667,21503765.6630297,4372755.34191176
-1034901.17166574,54618673.8676471,3622.45649004068,22058865.7213734,4366286.82886622
-1034901.17166581,63029371.3125,3631.12880642486,22444757.5165576,3826225.57720588
-1034901.17166584,72857904.0625,3852.48473862825,22997011.3696752,3826225.57720588
-1034901.17166542,1967868.125,3840.81242224407,23514006.298004,3924439.93014706
-1034901.17166571,12416316.3198529,3946.42259173559,24063654.9487954,3826225.57720588
-1489623.5976148,2146864.29195804,-8203.7951134034,417969.645868463,2625124.52272727
-1489623.5976148,3686795.63053613,-13300.4022562605,1130144.14275443,4594584.38286713
-1489623.59761479,4134680.55944056,-11321.1433276891,1896489.41464369,5749511.49417249
-1489623.59761481,5300197.78671329,-10818.8933276891,2347048.82798718,5749393.55944056
-1489623.59761481,4603984.31118881,-11465.2683276891,3359354.45420487,5749393.55944056
-1489623.59761482,2442960.86247086,-10528.4558276891,3961883.92840244,5749393.55944056
-1489623.59761479,3606198.15034965,-10297.6165419748,5161272.20636979,5751673.4988345
-1489623.59761482,4773995.31701632,-10184.973684832,6655405.6678798,5749393.55944056
-1489623.59761482,3357987.53846154,-7969.8576134034,6953772.54786692,5751673.4988345
-1489623.59761483,4522221.65034965,-12689.4915419748,7990346.57879118,5750676.67482518
-1489623.59761481,5689021.99300699,-13118.1254705463,8535492.0838222,5749393.55944056
-1489623.59761475,3527998.54428904,-12998.0451134034,11345186.0889386,5749393.55944056
-1489623.59761481,2829505.12937063,-11895.1165419748,12428989.1335974,5751673.4988345
-1489623.59761481,3993739.24125874,-11694.786184832,13744434.0457352,5750676.67482518
-1489623.59761482,4443025.22027972,-10709.1701134034,16172802.4719313,5749393.55944056
-1489623.59761484,5607259.33216783,-7738.02725626055,19131537.0572254,5750676.67482518
-1489623.5976148,4912042.68065268,-5764.88439911769,20203425.4954502,5749393.55944056
-1489623.5976148,2750022.40792541,-4977.2326134034,20119220.3382978,5749393.55944056
-1489623.59761476,3914542.81118881,-5903.70582768912,21684098.938225,5751673.4988345
-1489623.59761475,5078776.92307692,-4144.99154197483,23056116.3601745,5750676.67482518
-1489623.59761478,3665049.08391608,-4237.64332768912,24886538.4693644,5749393.55944056
-1489623.5976148,4829283.1958042,-5838.18797054626,24392333.9151062,5750676.67482518
-1489623.59761485,3386060.4020979,-5107.36654197483,26524443.1964339,5751673.4988345
-1489623.59761476,3832780.15034965,-561.312970546262,26021148.2219075,5750676.67482518
-1489623.59761461,3255616.17482517,-890.795113403404,27611063.8460183,5491504.96853147
-1489623.59761461,4418766.5944056,-2482.15225626055,30039424.6726829,5748923.58391608
-1489623.59761469,4867875.3974359,-2283.08975626055,30986008.0909144,5746556.77622378
-1489623.59761474,6032286.68531469,-1648.95582768912,31993740.1000502,5747662.71561772
-1489623.59761478,2726290.93356643,-2867.00047054626,33457791.8304406,5747662.71561772
-1489623.59761479,3172769.82167832,-538.321899117688,35549007.431518,5748080.75174825
-1489623.59761479,4339811.02447552,-828.696899117693,38560819.5642949,5746556.77622378
-1489623.59761484,5503804.27622378,-172.286184831976,40717330.0942984,5748080.75174825
-1489623.59761479,4089899.26107226,481.303100882309,42018193.5950059,5746556.77622378
-1489623.59761471,5255834.52447552,818.445958025165,43180962.5552262,5747662.71561772
-1489623.59761478,3811328.61538462,2048.98167231088,44911524.8339798,5746556.77622378
-1489623.59761464,4257807.5034965,2012.36560088231,45746376.5656131,5748080.75174825
-1489623.59761472,3561416.85198135,-1873.34868483197,47359735.0784629,5746556.77622378
-1489623.59761468,4725828.13986014,-290.580827689118,48974849.3417322,5747662.71561772
-1489623.59761486,5174936.94289044,147.535243739452,50180466.1388839,5746556.77622378
-1489623.59761479,3729325.09440559,339.847743739455,50163413.5131365,5748080.75174825
-1489623.59761474,3033352.47902098,-530.312970546257,52698486.4126494,5746556.77622378
-1489623.59761471,3479831.36713287,626.383458025167,54053178.9344336,5748080.75174825
-1489623.59761483,4646454.53379953,3226.49952945374,56326343.4239376,5746556.77622378
-1489623.597615,5812389.7972028,3667.85667231088,56997865.6506682,5747662.71561772
-1489623.59761493,4395854.86713287,529.597743739452,56791325.1055446,5748080.75174825
-1489623.59761477,2951348.95804196,3122.33881516803,59635982.9622223,5748080.75174825
-1489623.59761485,4117972.12470863,5556.46381516802,62557073.5502981,5746556.77622378
-1489623.59761468,4564869.04895105,6690.73167231088,63103278.3243845,5747662.71561772
-1489623.59761484,3868478.3974359,6576.50845802517,64271930.2743397,5746556.77622378
-1489623.59761503,5034413.66083916,7646.89238659659,66625589.0681678,5747662.71561772
-1091355.68581536,8440377.38888889,19.0779568981576,251354.122308388,2554414
-1091355.68581537,39871918.2222222,42.6234114436121,644367.758672025,2745717.96969697
-1091355.68581534,32765432.521164,474.914320534521,1295516.67672362,3475540.04040404
-1091355.68581535,25783877.3888889,804.768865989067,1847515.51055404,3669658.83405483
-1091355.68581537,21079917.1683502,1495.14462356482,2613732.70460678,4203224.44444444
-1091355.68581537,21136958.3888889,2103.89613871634,3265358.76707002,4203224.44444444
-1091355.68581534,11414579.0555556,2665.22341144361,4027134.40988892,4558636.92592593
-1091355.68581535,37756259.8888889,3187.69613871634,4678976.42345136,4558636.92592593
-1091355.68581532,28909467.1666667,3887.46583568604,5344007.23074611,4558636.92592593
-1091355.68581535,20345987.7178932,4517.81129023149,6059280.7293226,4559997.26695527
-1091355.68581538,19312597.6111111,4896.98704780725,6697292.59652423,4390273.85858586
-1091355.68581532,16580333.9444444,5487.55068417089,7370254.8033509,4390273.85858586
-1091355.68581529,39114581,5962.49613871634,7976472.06567546,4019282.28777976
-1091355.68581533,32507669.2777778,6628.66583568604,8766215.28165241,4559674.59259259
-1091355.68581537,26637378.9444444,7080.01129023149,9437295.05793788,4559674.59259259
-1091355.68581535,20305546.9285714,7753.57492659513,10238415.1796237,4559674.59259259
-1091355.68581535,20676394.1111111,8213.83553265574,10843138.9333951,4400833.91245791
-1091355.68581536,11949959.2777778,8584.14462356482,11438756.3607117,4391311.52525253
-1091355.68581532,36374487.1296296,9319.9325023527,12096754.3586505,4381789.13804714
-1091355.6858153,28011223.7777778,9906.16280538301,12884094.6762143,4559674.59259259
-1091355.68581529,22140933.4444444,10639.6718962921,13590391.0442437,4559674.59259259
-1091355.68581531,18715636.2777778,11134.5264417466,14380500.8822844,4559674.59259259
-1091355.68581534,15319088.5,11691.2112902315,15001652.0139483,4531107.43097643
-1091355.68581542,39723711.4444445,12074.3143205345,15473754.3858051,4380428.7970178
-1091355.68581528,32155472.6127946,12514.8173508376,16240031.9975024,4391311.52525253
-1091355.6858153,26370922.7777778,13190.0718962921,17034675.4100584,4391311.52525253
-1091355.68581525,21041429.7222222,13769.4052296254,17710226.9161247,4559674.59259259
-1091355.68581528,20333719.8333333,14299.665835686,18494467.3222081,4559674.59259259
-1091355.68581529,11239869.8888889,14934.6112902315,19213550.4231364,4559674.59259259
-1091355.68581548,36389305.7178932,15492.0173508376,19689573.7176039,4561034.93362193
-1091355.6858152,27668549.5,15925.1203811406,20402867.7924841,4391311.52525253
-1091355.68581518,21587523.9074074,16607.1446235648,21218739.1270964,4381789.13804714
-1091355.68581541,19324766.7222222,17153.8234114436,21839817.1724691,4559674.59259259
-1091355.68581542,15837274.3333333,17713.0961387163,22606477.2848126,4559674.59259259
-1091355.68581534,39457255.2777778,18342.465835686,23264363.3485429,4559674.59259259
-1091355.68581533,32647373.0952381,19048.8112902315,23913193.2940486,4559674.59259259
-1091355.68581522,26028248.5,19434.8900781103,24557981.8805139,4380428.7970178
-1091355.68581514,20765451.1683502,19987.6234114436,25325408.1478175,4391311.52525253
-1091355.68581534,20942850.2777778,20619.3264417466,25947613.2959512,4391311.52525253
-1091355.68581521,11340828.8333333,21110.3385629588,26728269.6340127,4559674.59259259
-1091355.68581529,37004114.7777778,21622.2961387163,27380286.2657857,4559674.59259259
-1091355.68581522,28277679.9444444,22222.4052296254,28067017.8606241,4559674.59259259
-1091355.68581521,20650537.7734488,22915.1203811406,28768902.5575728,4561034.93362193
-1091355.68581529,19058310.5555556,23336.5446235648,29426435.8782269,4391311.52525253
-1091355.68581521,16446404.7777778,23966.7749265951,30097166.5013829,4391311.52525253
-1091355.68581532,39114581,24523.6779568981,30715853.7294512,4391311.52525253
-1091355.68581521,32507669.2777778,25080.9931084133,31521643.388177,4559674.59259259
-1091355.68581535,26637378.9444444,25644.2234114436,32198592.5964198,4559674.59259259
-1091355.68581516,20305546.9285714,26157.4415932618,32986017.3768718,4559674.59259259
-1091355.68581539,20676394.1111111,26608.4718962921,33591109.3063064,4400833.91245791
-950389.590621182,216491206.28655,26.8626518556381,6439.5649991629,1922181.57894737
-950389.590621199,104105744.330581,169.695112588622,1992499.26559829,7588647.40935673
-950389.59062124,14596840.4444444,353.449039290193,4496968.62737207,30189821.0994152
-950389.590621231,120870139.552047,677.113960756162,8241839.86896508,20507630.8613691
-950389.590621153,33787103.994152,1002.04589792894,11790049.849431,30178967.8099415
-950389.590621222,136232038.023392,1512.96212829543,16905602.9426871,30179051.625731
-950389.590621065,40035527.1812866,2218.8940654682,21187354.613322,30179051.625731
-950389.59062119,155275729.836257,2658.05636913312,25253850.1521778,30179831.625731
-950389.590621127,56332935.7076024,3070.26579321689,28739427.8906368,9454525.06432748
-950389.590621088,164375658.455452,3396.13490316454,31782561.0189943,30185038.5080839
-950389.590621373,73341860.4554524,3938.8940654682,36918466.3294161,30185503.4090127
-950389.590620866,174607255.549708,4249.7212905991,40926879.1872346,30185038.5080839
-950389.590621139,88305661.5607155,4784.06684033731,45592175.275833,30185503.4090127
-950389.590621146,183549408.297558,5048.70558379281,49217719.2876917,30185503.4090127
-950389.590621151,99623812.5607155,5535.87312305983,54352379.8876859,30185038.5080839
-950389.590621082,17242343.7076023,5889.57469374046,58517779.8078423,30185038.5080839
-950389.59062132,115918883.455452,6307.2605576148,62971084.2205485,30185503.4090127
-950389.590621238,33537414.6023392,6991.87835866192,67162318.2620453,30185038.5080839
-950389.590621515,131546408.244926,7697.57469374045,72220759.0708862,30185038.5080839
-950389.590621209,40512610.244926,8005.24485080852,76201255.8693761,30185503.4090127
-950389.590621004,148466573.981768,8656.8940654682,80631475.0741548,30185503.4090127
-950389.590620885,56051376.0233918,9164.65846337396,85214423.9563171,30185038.5080839
-950389.590620985,164761644.876505,9519.10348955197,89078550.4474236,30185503.4090127
-950389.590621463,73727846.876505,10322.9307146829,94427399.4237333,30185038.5080839
-950389.590620993,174993241.97076,10579.2239084001,97542720.6867663,30185038.5080839
-950389.590621155,88691647.9817682,11160.716054997,102681873.120175,30185503.4090127
-950389.590621026,181928899.918129,11544.2082015939,106759980.578724,30185038.5080839
-950389.590620911,99342252.876505,12079.2762644211,111215390.27876,30185038.5080839
-950389.590621555,16960784.0233918,12424.8731230598,115391134.208616,30185038.5080839
-950389.590620646,115637323.771242,12943.6741701802,120092074.051949,30185503.4090127
-950389.59062116,33255854.9181286,13387.2762644211,124571488.498815,30185038.5080839
-950389.590621116,131932394.665979,13931.9987775101,128756104.738499,30185503.4090127
-950389.59062097,40898596.6659787,14296.4123900755,133355068.362688,30185503.4090127
-950389.59062148,146846065.602339,14868.5171021174,137817460.282029,30185038.5080839
-950389.590621707,56437362.4444445,15433.4490392902,141526638.648949,30185038.5080839
-950389.590621633,165147631.297558,15912.2082015938,146209245.826259,30185503.4090127
-950389.590621011,73446287.1922945,16460.8312382431,151033750.786965,30185038.5080839
-950389.590621438,174711682.28655,16968.8417094473,154909798.451186,30185038.5080839
-950389.590621036,88410088.2975576,17499.8731230598,159677958.046055,30185503.4090127
-950389.590621069,181647340.233918,17813.103489552,163540649.842448,30185038.5080839
-950389.590621154,99103144.4554523,18272.490924107,168454187.267118,30185503.4090127
-950389.590621054,18728170.4028208,18680.8050602326,172354536.329603,30185038.5080839
-950389.59062185,116023310.192294,19173.7684110179,177456946.906063,30185503.4090127
-950389.590621381,33641841.3391813,19579.77364662,181257788.42156,30185038.5080839
-950389.590620829,132318381.087031,19877.4438036881,185745454.75103,30185503.4090127
-950389.590621184,40617036.9817681,20164.6218141593,189871970.242765,30185038.5080839
-950389.590620992,146564505.918129,20329.1349031645,195133699.354528,30185038.5080839
-950389.590621183,56912107.876505,20901.0092487143,199524386.642712,30185503.4090127
-950389.590622047,164866071.613347,21243.4490392902,203267253.443265,30185503.4090127
-950389.590621115,72450873.6549708,21847.5851649446,208002292.856138,30185038.5080839
-1262782.41954621,7476489.73913044,67.2577057783893,82420.8995001603,565326.086956522
-1262782.41954622,7704839.82608696,227.102150222833,298642.607456761,998016.757763975
-1262782.41954622,7947122.43478261,453.62807614876,636558.342538135,1754692.56521739
-1262782.41954622,7624078.95652174,595.776224296908,912386.814026983,1754702.7826087
-1262782.41954624,7301035.47826087,785.991039111723,1079345.60930526,1754702.7826087
-1262782.41954625,7543318.08695652,1088.0725205932,1494452.37538255,1754692.56521739
-1262782.41954622,7785600.69565218,1418.23548355617,1720868.43457484,1754692.56521739
-1262782.41954626,8027883.30434783,1784.90215022283,2068976.45284555,1754702.7826087
-1262782.41954619,7704839.82608696,2121.82807614876,2393315.40148931,1754702.7826087
-1262782.41954624,7947122.43478261,2295.72437244506,2677698.31673946,1754692.56521739
-1262782.41954621,7624078.95652174,2604.18363170432,2957092.71487086,1754702.7826087
-1262782.41954621,7301035.47826087,2849.10955763024,3213251.33590763,1754702.7826087
-1262782.41954621,7543318.08695652,3172.80585392654,3526495.21860806,1754692.56521739
-1262782.41954623,7785600.69565218,3451.42807614876,3778647.89395465,1754692.56521739
-1262782.41954621,8027883.30434783,3815.6651131858,4122464.21420782,1754702.7826087
-1262782.41954625,7704839.82608696,4316.92437244505,4404422.50052487,1754702.7826087
-1262782.41954618,7947122.43478261,4390.73177985246,4662719.00799925,1754692.56521739
-1262782.41954619,7624078.95652174,4718.97622429691,5057782.81137478,1754702.7826087
-1262782.41954626,7301035.47826087,4995.34659466728,5192969.36472017,1754702.7826087
-1262782.41954632,7543318.08695652,5299.95400207468,5572828.8927491,1754692.56521739
-1262782.41954625,7785600.69565218,5631.55400207468,5836968.43512402,1754692.56521739
-1262782.41954616,8027883.30434783,5878.85029837098,6122409.07436453,1754702.7826087
-1262782.41954631,7704839.82608696,6265.35400207468,6401690.56284488,1754702.7826087
-1262782.41954629,7947122.43478261,6557.00585392654,6792186.99389437,1754692.56521739
-1262782.41954631,7624078.95652174,6740.70955763024,7095901.08165809,1754702.7826087
-1262782.41954629,7301035.47826087,7026.7688168895,7266756.59214633,1754702.7826087
-1262782.41954612,7543318.08695652,7169.2651131858,7623104.24283952,1754692.56521739
-1262782.41954625,7785600.69565218,7580.00585392654,7898322.31553392,1754692.56521739
-1262782.41954625,8027883.30434783,7642.71696503765,8226752.35326749,1754702.7826087
-1262782.41954624,7704839.82608696,8069.24289096357,8523994.38118258,1754702.7826087
-1262782.41954628,7947122.43478261,8319.13918725988,8838344.73675153,1754692.56521739
-1262782.41954609,7624078.95652174,8467.42807614876,9150810.53886123,1754702.7826087
-1262782.41954622,7301035.47826087,8798.10215022284,9336875.17725785,1754702.7826087
-1262782.41954637,7543318.08695652,9080.79103911173,9683737.3970288,1754692.56521739
-1262782.41954631,7785600.69565218,9444.85029837099,9956801.54404508,1754692.56521739
-1262782.41954623,8027883.30434783,9838.74659466729,10275943.8319896,1754702.7826087
-1262782.41954624,7704839.82608696,10085.0725205932,10516849.8582705,1754702.7826087
-1262782.41954629,7947122.43478261,10364.6354835562,10895939.4281319,1754692.56521739
-1262782.41954636,7624078.95652174,10562.1391872599,11103919.0735207,1754702.7826087
-1262782.41954593,7301035.47826087,10885.5688168895,11383214.4378968,1754702.7826087
-1262782.41954627,7543318.08695652,11205.013261334,11769402.3629119,1754692.56521739
-1262782.41954624,7785600.69565218,11411.087335408,11968460.3126406,1754692.56521739
-1262782.41954579,8027883.30434783,11704.4799280006,12330511.9273483,1754702.7826087
-1262782.41954618,7704839.82608696,12019.5836317043,12622855.8827431,1754702.7826087
-1262782.41954634,7947122.43478261,12434.4280761488,12948889.6992591,1754692.56521739
-1262782.41954594,7624078.95652174,12674.1614094821,13217124.271411,1754702.7826087
-1262782.41954618,7301035.47826087,12935.7391872599,13468013.6187889,1754702.7826087
-1262782.4195461,7543318.08695652,13336.1836317043,13821279.6047443,1754692.56521739
-1262782.41954613,7785600.69565218,13660.450298371,14055025.0208986,1754692.56521739
-1262782.41954628,8027883.30434783,13893.4799280006,14367189.0322307,1754702.7826087
-941675.55450068,128238958.083333,-3613.88474762544,72809.9005292437,107034.428571429
-941675.554500695,45981563.4166667,-4203.05228689246,637759.720436679,13544106.047619
-941675.5545007,112708965.074074,-4459.71197275633,2579059.86194986,16228222.1031746
-941675.554500668,24659768.5595238,-4444.39783663068,4602006.48734943,16425542.3597884
-941675.554500753,91387170.2169312,-4519.38736542648,6932280.47256174,16228222.1031746
-941675.554500685,7032459.83597884,-4102.3768942223,8879461.9530356,16228222.1031746
-941675.554500583,70899984.026455,-4037.53919788722,11508837.6489119,16228222.1031746
-941675.55450067,134128620.312169,-3787.81668479821,13943510.4118427,16228222.1031746
-941675.554500701,49578189.1693122,-4161.23029736366,16464084.961463,16425542.3597884
-941675.554500688,112806825.455026,-3621.3768942223,18204873.95767,16228222.1031746
-941675.554500656,24561908.1785714,-3343.30359579297,20460117.5731355,16425542.3597884
-941675.554500728,91485030.5978836,-3478.34548060973,22981806.125456,16425542.3597884
-941675.554500616,3240113.32142857,-2774.04705129036,24889155.2687182,16425542.3597884
-941675.554500729,67303358.2738095,-3355.1884125469,27175144.4010823,16425542.3597884
-941675.554500814,130336273.797619,-2840.57061149978,30197540.9551995,16425542.3597884
-941675.554500434,45981563.4166667,-2225.99993087151,32335350.2940588,16425542.3597884
-941675.554500729,112708965.074074,-2049.80621359402,34710226.6653441,16228222.1031746
-941675.554500562,24659768.5595238,-1687.84286280868,37635924.7218214,16425542.3597884
-941675.554501104,91387170.2169312,-1579.74338636889,40646181.9174403,16228222.1031746
-941675.554500699,7032459.83597884,-1738.91092563591,43387035.7998404,16228222.1031746
-941675.554500217,70899984.026455,-1681.23029736366,46239710.1181561,16228222.1031746
-941675.554500864,134128620.312169,-1732.84809841078,47633488.982385,16228222.1031746
-941675.554500552,49578189.1693122,-1084.51301987675,50455548.2478563,16425542.3597884
-941675.554500239,112806825.455026,-1418.50254867256,53708506.6515844,16228222.1031746
-941675.554500722,24561908.1785714,-1158.57584710188,56279930.9096064,16425542.3597884
-941675.554500459,91485030.5978836,-349.397836630673,58197904.4299901,16425542.3597884
-941675.554500582,3240113.32142857,-543.575847101877,60852567.6456865,16425542.3597884
-941675.554500568,67303358.2738095,-271.047051290358,63458825.387948,16425542.3597884
-941675.554500657,130336273.797619,160.293262845768,65538649.8105661,16425542.3597884
-941675.5545008,45981563.4166667,5.6597549923635,68203523.7641299,16425542.3597884
-941675.554500783,112708965.074074,-270.010402075698,71207828.6067787,16228222.1031746
-941675.554500425,24659768.5595238,-55.0261088819817,72944054.1845279,16425542.3597884
-941675.554500607,91387170.2169312,79.0105403326783,74800931.9890216,16228222.1031746
-941675.55450071,7032459.83597884,134.193786405975,78220642.4536244,16228222.1031746
-941675.554500566,70899984.026455,130.209493212257,81434682.5032595,16228222.1031746
-941675.554500683,134128620.312169,804.947713107548,84968177.8268489,16228222.1031746
-941675.554500796,49578189.1693122,968.492215725349,87277529.6767231,16425542.3597884
-941675.554500617,112806825.455026,1110.05766075153,89560263.4607344,16228222.1031746
-941675.554500702,24561908.1785714,1679.40321048974,92180311.3933157,16425542.3597884
-941675.554500527,91485030.5978836,2494.57074975676,95171699.4503971,16425542.3597884
-941675.554500606,3240113.32142857,2073.01054033268,98087188.4983215,16425542.3597884
-941675.554499767,67303358.2738095,2714.57598535886,99951629.6441491,16425542.3597884
-941675.554500091,130336273.797619,2934.77493823844,103130309.882818,16425542.3597884
-941675.554500612,45981563.4166667,2924.70687541121,106033319.515298,16425542.3597884
-941675.55450109,112708965.074074,2835.18331520179,107872267.352164,16228222.1031746
-941675.554500438,24659768.5595238,2837.34561886671,110517872.313272,16425542.3597884
-941675.554500693,91387170.2169312,2818.4398597044,112674409.119178,16228222.1031746
-941675.554499525,7032459.83597884,3022.63881258398,116221757.664572,16228222.1031746
