const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_employeesMu,var_goodwillMu,var_total_value_destroyedMu,var_valueProducedMu
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,10451.110800421127,0.0,0.0,474.04357234270395,0.0
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.7791111138891997E9,150.0,1.75219717275E9,1187961.7935723427,0.0
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-4.4807840328892E9,150.0,2.5201326E7,3.7030765543572344E7,3.30906589E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-7.0163399578892E9,150.0,6.17921225E8,6.1538665543572344E7,3.30906589E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-9.5273174638892E9,150.0,1.198387174E9,7.991959054357234E7,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.21373748338892E10,150.0,1.76939061E9,9.921956179357234E7,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.44681583318892E10,150.0,2.5201326E7,1.3506236554357234E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.70761085668892E10,150.0,6.17921225E8,1.5957026554357234E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.95870860668892E10,150.0,1.198387174E9,1.7795119054357234E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-2.21971434338892E10,150.0,1.76939061E9,1.9725116179357234E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-2.45786029228892E10,150.0,2.5201326E7,2.3309396554357234E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-2.71358771298892E10,150.0,6.17921225E8,2.5760186554357234E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-2.96468546338892E10,150.0,1.198387174E9,2.759827905435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-3.22569119968892E10,150.0,1.76939061E9,2.952827617935723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-3.46063111628892E10,150.0,2.5201326E7,3.311255655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-3.71956457058892E10,150.0,6.17921225E8,3.556334655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-3.97066232058892E10,150.0,1.198387174E9,3.740143905435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-4.23166805728892E10,150.0,1.76939061E9,3.933143617935723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-4.47012426988892E10,150.0,2.5201326E7,4.291571655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-4.72554143028892E10,150.0,6.17921225E8,4.536650655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-4.97663917988892E10,150.0,1.198387174E9,4.720459905435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-5.23764491668892E10,150.0,1.76939061E9,4.913459617935723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-5.47941058188892E10,150.0,2.5201326E7,5.271887655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-5.73151828908892E10,150.0,6.17921225E8,5.516966655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-5.98261603968892E10,150.0,1.198387174E9,5.700775905435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-6.24362177588892E10,150.0,1.76939061E9,5.893775617935723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-6.48476691898892E10,150.0,2.5201326E7,6.252203655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-6.73749514908892E10,150.0,6.17921225E8,6.497282655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-6.988592897988919E10,150.0,1.198387174E9,6.681091905435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-7.249598634288919E10,150.0,1.76939061E9,6.874091617935723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-7.480815417288919E10,150.0,2.5201326E7,7.232519655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-7.743472007988919E10,150.0,6.17921225E8,7.477598655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-7.994569758188919E10,150.0,1.198387174E9,7.661407905435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-8.255575495088919E10,150.0,1.76939061E9,7.854407617935723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-8.500133511788919E10,150.0,2.5201326E7,8.212835655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-8.749448867688919E10,150.0,6.17921225E8,8.457914655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-9.000546617288919E10,150.0,1.198387174E9,8.641723905435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-9.261552354188919E10,150.0,1.76939061E9,8.834723617935723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-9.510143766888919E10,150.0,2.5201326E7,9.193151655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-9.755425726888919E10,150.0,6.17921225E8,9.438230655435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.0006523476888919E11,150.0,1.198387174E9,9.622039905435723E8,4.46494988E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.0267529213288919E11,149.0,1.75674567975E9,9.815039617935723E8,4.2994142975E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.0506514355988919E11,149.0,2.5201326E7,1.0173467655435723E9,4.2994142975E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.0759150726288919E11,149.0,6.14012597E8,1.0418546655435723E9,4.2994142975E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.1008290893788919E11,149.0,1.190569918E9,1.0602355905435723E9,4.46527676E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.1267343022388919E11,149.0,1.757664726E9,1.0795355617935724E9,4.46527676E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.1508913655988919E11,149.0,2.5201326E7,1.1153783655435724E9,4.46527676E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.1757309884188919E11,149.0,6.14012597E8,1.1398862655435724E9,4.46527676E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.2006450050388919E11,149.0,1.190569918E9,1.1582671905435724E9,4.46527676E8
3.0,4.184078531442889,3.7639561226238727,1.0,16.0,981709.149051934,342829.6820959727,16.0,-1.2265502178888919E11,149.0,1.757664726E9,1.1775671617935724E9,4.46527676E8
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,10252.056666459053,0.0,0.0,618.52869207101,0.0
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-7.913971261000021E7,34.00000000000001,265941.0,5234631.862025404,4871407.561403508
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-2.0805708994333354E8,34.00000000000001,1.228908E7,1.5702658528692072E7,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-3.369831942766669E8,34.00000000000001,6676422.0,2.6170685195358742E7,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-4.659092986100002E8,34.00000000000001,265941.0,3.663871186202541E7,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-5.948266759433335E8,34.00000000000001,1.228908E7,4.7106738528692074E7,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-7.237527802766669E8,34.00000000000001,6676422.0,5.757476519535874E7,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-8.526788846100003E8,34.00000000000001,265941.0,6.804279186202541E7,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-9.815962619433335E8,34.00000000000001,1.228908E7,7.851081852869208E7,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-1.1105223662766669E9,34.00000000000001,6676422.0,8.897884519535875E7,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-1.2394484706100001E9,34.00000000000001,265941.0,9.944687186202541E7,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-1.3683658479433336E9,34.00000000000001,1.228908E7,1.0991489852869207E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-1.4972919522766669E9,34.00000000000001,6676422.0,1.2038292519535874E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-1.6262180566100001E9,34.00000000000001,265941.0,1.3085095186202541E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-1.7551354339433336E9,34.00000000000001,1.228908E7,1.4131897852869207E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-1.8840615382766669E9,34.00000000000001,6676422.0,1.5178700519535872E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-2.0129876426100001E9,34.00000000000001,265941.0,1.6225503186202538E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-2.1419050199433336E9,34.00000000000001,1.228908E7,1.7272305852869207E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-2.2708311242766666E9,34.00000000000001,6676422.0,1.831910851953587E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-2.39975722861E9,34.00000000000001,265941.0,1.9365911186202538E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-2.5286746059433336E9,34.00000000000001,1.228908E7,2.0412713852869204E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-2.6576007102766666E9,34.00000000000001,6676422.0,2.145951651953587E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-2.78652681461E9,34.00000000000001,265941.0,2.2506319186202538E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-2.9154441919433336E9,34.00000000000001,1.228908E7,2.3553121852869204E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-3.044370296276667E9,34.00000000000001,6676422.0,2.459992451953587E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-3.1732964006100006E9,34.00000000000001,265941.0,2.5646727186202538E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-3.3022137779433336E9,34.00000000000001,1.228908E7,2.6693529852869204E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-3.431139882276667E9,34.00000000000001,6676422.0,2.7740332519535875E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-3.5600659866100006E9,34.00000000000001,265941.0,2.878713518620254E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-3.6889833639433336E9,34.00000000000001,1.228908E7,2.9833937852869207E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-3.817909468276667E9,34.00000000000001,6676422.0,3.0880740519535875E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-3.9468355726100006E9,34.00000000000001,265941.0,3.192754318620254E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-4.0757529499433336E9,34.00000000000001,1.228908E7,3.2974345852869207E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-4.204679054276667E9,34.00000000000001,6676422.0,3.4021148519535875E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-4.333605158610001E9,34.00000000000001,265941.0,3.506795118620254E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-4.462522535943335E9,34.00000000000001,1.228908E7,3.61147538528692E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-4.591448640276668E9,34.00000000000001,6676422.0,3.716155651953587E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-4.72037474461E9,34.00000000000001,265941.0,3.820835918620254E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-4.849292121943335E9,34.00000000000001,1.228908E7,3.92551618528692E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-4.978218226276668E9,34.00000000000001,6676422.0,4.030196451953587E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-5.10714433061E9,34.00000000000001,265941.0,4.134876718620254E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-5.236061707943335E9,34.00000000000001,1.228908E7,4.23955698528692E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-5.364987812276668E9,34.00000000000001,6676422.0,4.344237251953587E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-5.49391391661E9,34.00000000000001,265941.0,4.448917518620254E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-5.622831293943335E9,34.00000000000001,1.228908E7,4.55359778528692E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-5.751757398276668E9,34.00000000000001,6676422.0,4.658278051953587E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-5.88068350261E9,34.00000000000001,265941.0,4.762958318620254E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-6.009600879943335E9,34.00000000000001,1.228908E7,4.86763858528692E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-6.138526984276668E9,34.00000000000001,6676422.0,4.972318851953587E8,9751542.122807017
17.0,6.940962932106554,4.243179739205889,3.0,1.0,402629.1756422494,739488.0024666893,3.0,-6.26745308861E9,34.00000000000001,265941.0,5.076999118620254E8,9751542.122807017
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,16337.109413332888,0.0,0.0,990.2761963351102,0.0
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-3.1590102022392E8,42.00000000000001,1568472.0,1885550.276196335,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-8.160230952239201E8,42.00000000000001,7.942303066666667E7,4437558.609529668,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.2656464678905866E9,42.00000000000001,4.2212420333333336E7,7397888.276196335,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.7143012618905866E9,42.00000000000001,1568472.0,1.0366070276196336E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-2.2144233368905864E9,42.00000000000001,7.942303066666667E7,1.291807860952967E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-2.66404670922392E9,42.00000000000001,4.2212420333333336E7,1.5878408276196336E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-3.1127015038905864E9,42.00000000000001,1568472.0,1.8846590276196335E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-3.6128235785572534E9,42.00000000000001,7.942303066666667E7,2.1398598609529667E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-4.062446949890587E9,42.00000000000001,4.2212420333333336E7,2.435892827619633E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-4.511101743557254E9,42.00000000000001,1568472.0,2.732711027619633E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-5.011223818557253E9,42.00000000000001,7.942303066666667E7,2.9879118609529667E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-5.460847189890586E9,42.00000000000001,4.2212420333333336E7,3.283944827619633E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-5.909501983890588E9,42.00000000000001,1568472.0,3.580763027619634E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-6.409624058890587E9,42.00000000000001,7.942303066666667E7,3.835963860952967E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-6.859247431557254E9,42.00000000000001,4.2212420333333336E7,4.131996827619634E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-7.307902223890588E9,42.00000000000001,1568472.0,4.428815027619634E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-7.808024298557254E9,42.00000000000001,7.942303066666667E7,4.684015860952967E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-8.25764767022392E9,42.00000000000001,4.2212420333333336E7,4.980048827619634E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-8.706302463890587E9,42.00000000000001,1568472.0,5.276867027619634E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-9.206424538890587E9,42.00000000000001,7.942303066666667E7,5.532067860952967E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-9.656047911557253E9,42.00000000000001,4.2212420333333336E7,5.828100827619634E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.0104702705890587E10,42.00000000000001,1568472.0,6.124919027619634E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.0604824780557253E10,42.00000000000001,7.942303066666667E7,6.380119860952967E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.105444815322392E10,42.00000000000001,4.2212420333333336E7,6.676152827619634E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.1503102947557253E10,42.00000000000001,1568472.0,6.972971027619633E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.2003225021890587E10,42.00000000000001,7.942303066666667E7,7.228171860952967E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.245284839422392E10,42.00000000000001,4.2212420333333336E7,7.524204827619633E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.2901503187890587E10,42.00000000000001,1568472.0,7.821023027619633E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.340162526222392E10,42.00000000000001,7.942303066666667E7,8.076223860952967E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.385124863322392E10,42.00000000000001,4.2212420333333336E7,8.372256827619633E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.4299903426557253E10,42.00000000000001,1568472.0,8.669075027619633E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.4800025500890587E10,42.00000000000001,7.942303066666667E7,8.924275860952967E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.5249648873557253E10,42.00000000000001,4.2212420333333336E7,9.220308827619633E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.5698303665890587E10,42.00000000000001,1568472.0,9.517127027619633E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.6198425739890587E10,42.00000000000001,7.942303066666667E7,9.772327860952967E7,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.6648049111890589E10,42.00000000000001,4.2212420333333336E7,1.0068360827619633E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.7096703905890587E10,42.00000000000001,1568472.0,1.0365179027619633E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.7596825979223923E10,42.00000000000001,7.942303066666667E7,1.0620379860952967E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.8046449351890587E10,42.00000000000001,4.2212420333333336E7,1.0916412827619633E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.849510414622392E10,42.00000000000001,1568472.0,1.1213231027619633E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.8995226220557255E10,42.00000000000001,7.942303066666667E7,1.1468431860952967E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.944484959222392E10,42.00000000000001,4.2212420333333336E7,1.1764464827619633E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-1.989350438622392E10,42.00000000000001,1568472.0,1.2061283027619633E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-2.039362646022392E10,42.00000000000001,7.942303066666667E7,1.2316483860952967E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-2.084324983322392E10,42.00000000000001,4.2212420333333336E7,1.2612516827619633E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-2.1291904627890587E10,42.00000000000001,1568472.0,1.2909335027619633E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-2.179202670222392E10,42.00000000000001,7.942303066666667E7,1.3164535860952967E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-2.2241650074890587E10,42.00000000000001,4.2212420333333336E7,1.3460568827619633E8,5.492417466666667E7
1.0,3.5808313097257938,17.224202993078343,3.0,1.0,775030.0206491012,650981.775364761,3.0,-2.2690304869557255E10,42.00000000000001,1568472.0,1.3757387027619633E8,5.492417466666667E7
