gl_capitalMu,gl_goodwillMu,gl_happinessMu,gl_total_value_destroyedMu,gl_valueProducedMu,unemploymentRate
-7880767.683174788,3998572.8062169314,17722.586631816055,3.4658682793904625E7,7111909.093253968,0.0
-7880767.683174741,4902271.514550265,18494.595600425935,3.621832501287616E7,7111140.806216931,0.0
-7880767.6831746865,5243693.621031747,19262.54627307166,3.7760160242511556E7,7111140.806216931,0.0
-7880767.683174744,5879822.704365081,20276.752551098576,3.945437770398836E7,7107021.45436508,0.0
-7880767.683174751,5948453.074735451,21295.83326858736,4.082729438547967E7,7107021.454365079,0.0
-7880767.683174734,6297345.597883599,21899.227887421435,4.2287364148109995E7,7107789.741402117,0.0
-7880767.683174729,4343792.43121693,22784.026093699456,4.4202095535931915E7,7111140.806216931,0.0
-7880767.683174763,4411654.514550264,23606.667349304847,4.586721991080031E7,7111140.806216931,0.0
-7880767.683174742,5593800.884920635,24551.057483833985,4.717054779644933E7,7111140.806216931,0.0
-7880767.683174735,5389205.70436508,25168.918470381068,4.896517094910952E7,7111909.093253968,0.0
-7880767.683174801,6292904.412698414,25909.505914327267,5.0550143434653856E7,7107021.454365079,0.0
-7880767.683174744,6642565.222883599,26780.487977107543,5.206381159179784E7,7107021.45436508,0.0
-7880767.683174754,4689780.343253968,27691.29515199543,5.353567299906814E7,7111140.806216931,0.0
-7880767.683174729,4756874.139550265,28582.55972598647,5.534062191004398E7,7111909.093253968,0.0
-7880767.683174733,5938252.222883598,29098.2772147757,5.680986272756184E7,7111140.806216931,0.0
-7880767.683174718,5734425.329365079,30249.42968114342,5.816175177035539E7,7111140.806216931,0.0
-7880767.683174746,6638124.037698414,30864.635959170282,5.983183976243305E7,7107021.454365079,0.0
-7880767.683174704,4398102.597883598,31622.187528677037,6.146359326197647E7,7107789.741402117,0.0
-2.1069970168378435E7,1.0126687185185188E7,811.0264477549127,1804918.7490794414,7132919.703703705,0.0
-2.106997016837843E7,2.7423661138366878E7,3823.4768982053647,5052719.332129132,2.539107437037037E7,0.0
-2.1069970168378413E7,3.8308153524292E7,10321.341763070224,1.025650608734705E7,3.892310096774636E7,0.0
-2.1069970168378413E7,1.964778100697647E7,18535.720141448604,1.819899191670861E7,4.04767341130456E7,0.0
-2.1069970168378472E7,2.8236964958291E7,26254.017438745897,2.390821951364566E7,4.274783405591736E7,0.0
-2.106997016837844E7,3.925271384620283E7,34693.13455586303,3.026103231438322E7,4.27533098471799E7,0.0
-2.106997016837844E7,2.0280581407759964E7,44041.50392523238,3.910694468226285E7,4.4050647518262856E7,0.0
-2.1069970168378484E7,2.942275753308686E7,52270.73815946663,4.578794510895516E7,4.220632626488687E7,0.0
-2.1069970168378454E7,3.877673737338734E7,60638.44086216929,5.2507840659128964E7,4.439438212097705E7,0.0
-2.1069970168378524E7,2.02955211855858E7,68684.48590721437,6.0590023371475406E7,4.437633673930163E7,0.0
-2.1069970168378513E7,2.90907838858368E7,77651.29671802516,6.752530801468042E7,4.4436499765479945E7,0.0
-2.1069970168378446E7,3.851998667571171E7,87743.16158289005,7.485517037690152E7,4.437870749722491E7,0.0
-2.106997016837844E7,2.0454418355858553E7,95884.56698829538,8.363354484585398E7,4.4364000637348354E7,0.0
-2.1069970168378472E7,2.919484516532269E7,104914.25167298006,8.976393608398758E7,4.445056883441823E7,0.0
-2.106997016837857E7,3.8620237406126365E7,114189.51293424136,9.640874216109097E7,4.4309837905734114E7,0.0
-2.1069970168378435E7,2.0656196958625443E7,123013.5940153225,1.0469676685844818E8,4.2653814508510165E7,0.0
-2.1069970168378457E7,2.9970625221120045E7,131412.6030243314,1.1146982398942621E8,4.4586067917615026E7,0.0
-2.106997016837854E7,4.001975625375797E7,139758.33275406115,1.1888640906642218E8,4.55139522101261E7,0.0
-2.1069970168378316E7,2.065876812446917E7,146874.44086216931,1.264254380921611E8,4.547467369164773E7,0.0
-2.1069970168378454E7,2.9603283788240675E7,156399.87329460168,1.3422986736734173E8,4.562384610688127E7,0.0
-2.1069970168378532E7,3.967673803733733E7,164524.93635766473,1.4082475458126023E8,4.5447889617561534E7,0.0
-2.1069970168378487E7,2.08213700043956E7,172028.8642855927,1.499638359800064E8,4.550779268429539E7,0.0
-2.1069970168378387E7,2.9761083594061684E7,180488.17059189908,1.5664314306965765E8,4.562849296546721E7,0.0
-2.1069970168378524E7,3.982472340052509E7,190799.3958171243,1.6417255706617725E8,4.546271455550019E7,0.0
-2.106997016837848E7,2.0957334869102683E7,199439.35077207928,1.7223808329087645E8,4.544899879702369E7,0.0
-2.106997016837851E7,2.99377343679668E7,209451.18860991715,1.7913845890972498E8,4.560985788847409E7,0.0
-2.1069970168378405E7,3.994963755216233E7,217847.51293424136,1.8541950877811405E8,4.547445459049123E7,0.0
-2.106997016837843E7,2.063979588851214E7,227149.3057270342,1.9437209878896314E8,4.550521426555866E7,0.0
-2.1069970168378357E7,2.952179789410135E7,235887.36879009716,2.0107232428688782E8,4.492146902584677E7,0.0
-2.1069970168378524E7,3.957231643149955E7,243837.6030243315,2.066010574496692E8,4.547682538150173E7,0.0
-2.1069970168378476E7,2.0702200305256154E7,251344.17960090804,2.146984056515588E8,4.551338942826176E7,0.0
-2.106997016837849E7,2.9718288439085186E7,260013.12554685405,2.210947340631192E8,4.5615663555441745E7,0.0
-2.1069970168378588E7,3.975338014237551E7,268775.6660873946,2.27812546556153E8,4.551228267815642E7,0.0
-2.1069970168378353E7,2.0846921271985836E7,277564.5850063136,2.3655297202538925E8,4.547735865758567E7,0.0
-2.106997016837828E7,2.9771449883173652E7,285920.3687900971,2.429725918665625E8,4.561941253337899E7,0.0
-2.106997016837838E7,3.9873890152686395E7,294321.66608739464,2.4950227800828928E8,4.542243445640892E7,0.0
-2.10699701683782E7,2.0545810388931118E7,303312.4048261334,2.5799899698131007E8,4.546049412814239E7,0.0
-2.106997016837834E7,2.9659572545258086E7,311229.36879009736,2.6480310233432314E8,4.557592998363548E7,0.0
-2.1069970168378323E7,3.9630188555853635E7,320215.2967180253,2.714053802899686E8,4.574520836831277E7,0.0
-2.1069970168378346E7,2.0882973375676677E7,329443.40482613334,2.80236607532173E8,4.583604222313868E7,0.0
-5862308.815638028,1.689319E7,-54.204568122902025,642912.7139724212,1.179356336424746E7,0.0
-5862308.8156380085,4.011918548214285E7,65.33170130714983,2600578.8752990337,1.3577721911904762E7,0.0
-5862308.815638007,6.1907905232142866E7,179.14776348331546,4484226.410126455,1.3585243676152222E7,0.0
-5862308.815638021,1.7174156982142854E7,465.82911063357506,6286246.72761771,1.3585243676152222E7,0.0
-5862308.815638088,4.021371648214285E7,747.9431002708803,8323185.20623086,1.3577721911904762E7,0.0
-5862308.815638084,6.290764777380952E7,949.4923230688078,1.0775930689918697E7,1.3585243676152222E7,0.0
-5862308.815638001,1.798746354166667E7,1155.572633949636,1.2812929316236824E7,1.3585243676152222E7,0.0
-5862308.8156381305,4.121345902380952E7,1354.1089033796873,1.4788430576293495E7,1.3577721911904762E7,0.0
-5862308.815638118,6.281574279166667E7,1606.6374007890142,1.6511458031319829E7,1.3585243676152222E7,0.0
-5862308.815638195,1.6503582273809522E7,1779.47418835378,1.9318714852896113E7,1.3585243676152222E7,0.0
-5862308.815637922,4.026191733333333E7,1988.8187479392732,2.141691632104196E7,1.3577721911904762E7,0.0
-5862308.815638111,6.2237073065476194E7,2157.1943956076666,2.296252288507844E7,1.3585243676152222E7,0.0
-5862308.815638048,1.7316888833333332E7,2396.5570899081877,2.494564923998401E7,1.3585243676152222E7,0.0
-5862308.8156381985,4.0542884315476194E7,2646.6581261776187,2.732421392087361E7,1.3577721911904762E7,0.0
-5862308.815638177,6.214516808333334E7,2819.836882654302,2.9185796034270298E7,1.3585243676152222E7,0.0
-5862308.8156376975,1.7597855815476194E7,3138.3161572657023,3.1859966457958847E7,1.3585243676152222E7,0.0
-5862308.815638332,4.154262685714285E7,3365.7798878356502,3.3982016662032045E7,1.3577721911904762E7,0.0
-5862308.815638072,6.3331346607142866E7,3537.538955193165,3.609995655816017E7,1.3585243676152222E7,0.0
-5862308.815638003,1.6646314125E7,3680.764343794201,3.8024771533141546E7,1.3585243676152222E7,0.0
-5862308.8156382935,3.987230960714285E7,3939.6140847268366,3.96677185697295E7,1.3577721911904762E7,0.0
-5862308.815638227,6.1474593375E7,4239.829110633575,4.225516007972074E7,1.3585243676152222E7,0.0
-5862308.815637976,1.7832492648809522E7,4484.870561410778,4.456499156254799E7,1.3585243676152222E7,0.0
-5862308.815637976,4.087205214880952E7,4711.3342919807255,4.6614883372953735E7,1.3577721911904762E7,0.0
-5862308.815637723,6.266077189880952E7,4971.3213386128455,4.870147516923769E7,1.3585243676152222E7,0.0
-5862308.8156379415,1.792702364880953E7,5185.088177991088,5.058328779109901E7,1.3585243676152222E7,0.0
-5862308.815637897,4.096658314880952E7,5425.621856747561,5.2638514318324335E7,1.3577721911904762E7,0.0
-5862308.81563823,6.256886691666667E7,5577.246209079163,5.470298061685443E7,1.3585243676152222E7,0.0
-5862308.8156379545,1.716191794047619E7,5843.676260892639,5.70212932215914E7,1.3585243676152222E7,0.0
